display_title,avg_price,avg_calories,occurrence_count
Monde  Tuna  Flakes  Pack  of  3,186.08,98.0,1
century tuna potato chips family size,150.23,535.0,1
Reno Wafer Family Size,143.45,176.0,1
magnolia tuna flakes pack of 3,185.34,484.0,1
Fita SugarPack of 3,130.02,563.0,1
EdenChocolate Drink,176.74,513.0,1
CDO ardines,95.88,401.0,1
Argentina Sugar Family Size,103.83,564.0,1
SkyFlaks Corned Beef,127.8,232.0,1
SkyFlakes Wafer Refill Pack,176.48,419.0,1
del monte shrimp crackers family size,140.34,496.0,1
Purefoods CornedBeef,33.57,447.0,1
C2 Tuna Flakes Family Size,34.18,268.0,1
Reno Sugar Pack of 3,122.07,531.0,1
CDO FRUIT JUICE,240.15,103.0,1
CHIPPY FRUIT JUICE SACHET,157.21,355.0,1
Nescafe Beef Loaf Bottle,184.02,141.0,1
jack 'n jill corned beef bottle,103.64,457.0,1
CDO Corned Beef Sachet,219.14,424.0,1
nova rice refill pack,22.93,148.0,1
jack 'n jill condensed milk bottle,44.61,438.0,1
JACK 'N JILL SHRIMP CRACKERS BOTTLE,28.89,259.0,1
SAN MIGUEL SHRIMP CRACKERS REFILL PACK,92.59,197.0,1
Nova Cooking Oil Family Size,57.31,193.0,1
Jack 'n Jill Vienna Sausage Sachet,246.28,297.0,1
reno sugar family size,206.27,398.0,1
selecta salt sachet,26.35,335.0,1
Alaska Choclate Bar,73.71,264.0,1
Milo Beef Loaf Refill Pack,167.99,382.0,1
Nescafe Chocolate Drink Pack of 3,131.28,588.0,1
C2 Cracers,235.39,393.0,1
CENTURY TUNA COOKIES SACHET,79.21,428.0,1
purefoods vienna sausage refill pack,76.25,283.0,1
Bea Brand Sugar Family Size,82.5,581.0,1
555 Hotdog Bttle,87.68,199.0,1
555 corned beef family size,222.41,477.0,1
del monte peanut butter sachet,241.02,145.0,1
C2 Evaporated Milk Pack of 3,21.88,263.0,1
milo chocolate bar family size,53.57,119.0,1
eden hotdog pack of 3,112.12,502.0,1
Chippy Cooking Oil Pack of 3,248.31,88.0,1
san miguel sugar bottle,146.72,316.0,1
Magnolia  Cookies  Pack  of  3,226.19,393.0,1
555 TUNA FLAKES FAMILY SIZE,38.41,348.0,1
Magnolia Condened Milk,78.35,241.0,1
milo corned beef family size,86.08,89.0,1
Century Tuna SugarBottle,171.71,96.0,1
Lucky  Me  Potato  Chips  Bottle,213.66,165.0,1
cdo shrimp crackers sachet,124.83,207.0,1
Slecta Cheese Family Size,80.47,366.0,1
Alaska Vienna Sausage Sachet,52.87,496.0,1
Fita Pancit Canton Family Size,149.04,315.0,1
Oishi Spaghetti Sace,232.59,117.0,1
