display_title,avg_price,avg_mileage,occurrence_count
Isuzu Innova Preoned,1384962.21,176796.0,1
Toyota CX-5 Ngo,1613862.13,80435.0,1
Honda Inova Sport,464538.46,36548.0,1
MG Ranger Cerified,1018530.2,49101.0,1
Mitsubishi Motero Sport VGT,1521999.35,52575.0,1
Kia TucsonGL,713234.44,139106.0,1
Chevrolet City VG Nego,1653649.91,78291.0,1
Geely Etiga XLE Nego,674663.36,188024.0,1
Honda Ertiga GLX Preowed,897733.85,242089.0,1
HondaRanger GXL,379647.02,212929.0,1
Toyoa Almera AT,1785403.97,170364.0,1
Foton Monero Sport MT URGENT,178448.18,240284.0,1
Toyota NavaraXLE,859523.14,180319.0,1
Chevrolet Sportage MT Ngotiable,1985703.86,195106.0,1
Isuzu Ertga AT NEGO,337831.42,133705.0,1
Isuzu Monero Sport LE,1803348.02,111134.0,1
Honda Xpande Sport,1001197.9,191745.0,1
Hyndai CX-5 MT,653450.58,233429.0,1
Hyundai Navara Prowned,835705.62,18513.0,1
Geey Navara VGT,1759819.64,102869.0,1
Hyundai Xpander GXL Prowned,974966.46,176524.0,1
Geely Ertga Sport NEGO,1300235.29,168906.0,1
Foton TucsonGLX NEGO,208713.77,41569.0,1
yundai Civic GL Certified,1191575.28,194235.0,1
Toyta Xpander GXL Certified,1149851.21,196696.0,1
issan Ranger AT,1145989.17,104842.0,1
Hnda Accent MT,1711199.31,222896.0,1
Honda D-ax XLE,1399556.99,172382.0,1
Foton M-X Sport,1474496.64,23002.0,1
Kia CX-5 LE Negotiabl,1526308.16,160488.0,1
Isuzu Picanto VGT RUS,196353.68,77831.0,1
Cherolet Ranger Sport,887618.46,186292.0,1
GeelyAlmera XLE,1702675.0,113429.0,1
Nissan CX-5 Prewned,1917520.42,205859.0,1
Nssan Wigo LE,689538.57,54078.0,1
Mitsubishi Accent LE Neo,800864.29,13919.0,1
Honda D-Ma VGT,1410723.71,118899.0,1
Geely Xpander URGET,1086923.0,29827.0,1
ia Picanto XLE,1439103.76,215589.0,1
Kia MU-X LX,1995176.84,16991.0,1
Kia Montero Sport Neg,973292.29,161824.0,1
Isuzu Vios G,1435950.41,79532.0,1
Mazda pander GL,1024133.01,126219.0,1
Mitsubishi CR-VSport,1052831.87,136562.0,1
Honda CR-V VT Nego,939209.11,164215.0,1
Frd D-Max Sport,1799513.26,188741.0,1
Chevrolet Civi GL,537982.52,26559.0,1
Foon Xpander GLX Preowned,1765098.72,211077.0,1
Toyota Monero Sport MT Negotiable,1750251.86,52695.0,1
Toota Almera GXL,703097.78,240104.0,1
Honda BR-VMT,228551.65,182635.0,1
Nissan Navara RGENT,170888.9,10481.0,1
Mazda Accen MT,1217537.44,28161.0,1
Suzuki Frtuner Sport,1401778.27,191231.0,1
Foton Eriga XLE,1968017.19,228176.0,1
Toyota Sportage GX,404127.12,114695.0,1
Hyundai FortunerGXL,570594.32,203330.0,1
Nissa Fortuner LE Preowned,711116.79,244680.0,1
Misubishi Sportage XLE,1348826.03,185311.0,1
Foton Xpnder AT,1281041.57,144887.0,1
Geely Picanto Sport Neo,1580719.07,163538.0,1
Chevroet BR-V MT,809056.88,119398.0,1
Honda Sportage Cetified,658809.01,234480.0,1
Suzuki Mirage Sprt,940092.64,185647.0,1
Maza MU-X MT,641002.37,77752.0,1
Kia Xpaner GL,1662186.5,148253.0,1
Hyundai HR-V XL Negotiable,1210813.21,177327.0,1
Isuzu Fortuner Certifed,1511526.36,3452.0,1
onda MU-X GL,1413005.51,65266.0,1
Hyundai Rnger VGT Negotiable,1487104.13,59155.0,1
Kia Innova USH,371764.75,75488.0,1
suzu EcoSport LE,630675.57,83780.0,1
Toota Wigo XLE URGENT,1948035.38,155161.0,1
Honda Sportae XLE,1920572.84,136473.0,1
Hyundai Ranger L Nego,373872.19,179327.0,1
Hond Tucson GXL,1743738.57,186452.0,1
Cherolet CX-5 VGT,1138489.13,236113.0,1
suzu D-Max VGT,741094.02,199129.0,1
Honda MU-XGL,322014.19,108565.0,1
Isuzu Almea LE,1604029.07,65609.0,1
Honda Almra MT,224227.18,25451.0,1
Hyundai Amera GLX RUSH,869590.47,98341.0,1
Hnda Navara Sport,757772.02,219677.0,1
For Innova GXL,1110297.68,59712.0,1
Foon CX-5 VGT,1317788.72,216981.0,1
Toyot HR-V VGT,1281117.54,106904.0,1
Foton Acent VGT,949020.43,17280.0,1
FordTucson Sport,1255981.2,104716.0,1
Foton Tucson XL RUSH,287256.18,161636.0,1
Chevrolet Wigo G,344765.77,137897.0,1
Suzui Civic GLX,1849998.38,14406.0,1
Mitubishi CR-V AT,285765.37,173394.0,1
oton Accent LE NEGO,285242.28,38933.0,1
Toyota HR-V MT Certiied,1457711.11,94808.0,1
Mazda D-Max Cerified,393725.89,65343.0,1
Toyota Innva GXL Certified,1517513.36,23092.0,1
Toyota D-Max A,235285.03,249538.0,1
Hyundai Wgo AT,1178923.09,234468.0,1
Suzuki Wigo Certifid,1093344.43,239755.0,1
Chvrolet Sportage XLE,1320365.44,98192.0,1
Chevrolet Sportae GL,861196.79,104798.0,1
ia HR-V Sport,978407.51,181525.0,1
Suzuki Sportage E,919175.3,215399.0,1
Mazda Almera LX,862332.74,64029.0,1
Fotn Tucson GLX,1212478.32,157404.0,1
Honda HR-V RUH,812868.65,55434.0,1
Nissan Fortuner XLE Preowne,997182.41,19239.0,1
Gely BR-V VGT,1679449.84,141768.0,1
Suzuki Vios VGT reowned,1825296.38,121287.0,1
Nisan Innova GL,1254658.87,38056.0,1
Gely BR-V GXL Nego,1069606.78,50996.0,1
Foton D-Max G,1407992.93,156999.0,1
Isuz Montero Sport VGT,1401221.8,226301.0,1
Hyundai Rager VGT,376641.75,207067.0,1
Honda Tucson E Nego,945414.65,56718.0,1
Kia C-V XLE,1591586.2,154083.0,1
MazdaCity LE,1319077.39,237725.0,1
Mazda Mirage Cerified,1231422.65,169755.0,1
Foton igo XLE,1292562.8,205392.0,1
Hyundai Navaa VGT URGENT,558790.16,193067.0,1
Toyota FortunerGL,1015148.21,177835.0,1
Mazda anger VGT Nego,952443.02,64875.0,1
MG ivic VGT,1633808.86,99363.0,1
Honda X-5 GLX,1387193.04,139421.0,1
Kia Spotage LE,574216.29,167168.0,1
Chevrolet Accent GXL Crtified,479442.69,126031.0,1
Mazda Fortunr GXL,1719329.6,45613.0,1
FotonPicanto AT,531460.19,193777.0,1
Mazda HR-VURGENT,1005813.03,52763.0,1
MG Wigo ego,1594924.69,22885.0,1
Honda City Spor,728263.96,34066.0,1
Isuzu Vio GL,1108938.8,12958.0,1
Hyundai Xpander LE Cerified,790619.64,8918.0,1
Chevrolt Xpander Sport,1533196.49,105499.0,1
Mitsubishi SportageSport,1080059.41,170556.0,1
Mitsubishi Ranger Prewned,1669985.26,127737.0,1
hevrolet City MT,1985322.47,46866.0,1
Chevrolet EcoSort MT,1654754.09,6745.0,1
Nissan CX-5 Preowed,1496624.09,140265.0,1
Suzki City LE,1403031.19,158964.0,1
Isuz Mirage Sport,470055.78,238241.0,1
Foon HR-V GXL,1298353.15,181166.0,1
Mazda Sportge GLX NEGO,363263.79,119327.0,1
Isuu D-Max VGT,827002.94,115635.0,1
Suzui Xpander GL URGENT,621535.26,77693.0,1
MG B-V AT,1062896.99,128141.0,1
Ford H-V MT,443952.36,206521.0,1
Foton Fortuner M,1601036.74,223883.0,1
Mitsubishi D-Max Spot,1351436.51,20450.0,1
Nissan Mirge AT,1559116.27,64096.0,1
Geely CR- GL,677681.16,49133.0,1
Hyndai Innova GL,1907807.76,144055.0,1
Ki Innova GXL Nego,1915627.73,73696.0,1
Toyota EcoSport ego,1629573.97,109267.0,1
Chevrolet Ranger M,336574.2,157565.0,1
Foton Xpander URGET,1126137.76,117989.0,1
MG Navara L,1818009.06,122540.0,1
Hyundi BR-V GL,181705.28,192071.0,1
Mitsbishi Sportage GL,1071879.82,231042.0,1
Isuz Picanto LE,820277.56,145077.0,1
Geely Picanto GLX NEG,790036.77,61209.0,1
Kia MU-X Neo,1828865.78,18985.0,1
Chvrolet CX-5 Sport URGENT,1259731.3,150935.0,1
itsubishi HR-V GLX,355868.31,36037.0,1
Honda Montero port GL,1858173.9,156199.0,1
Tyota CR-V MT,205748.95,42841.0,1
MG Ertiga Preowed,568420.18,3931.0,1
Geely B-V GLX,1550840.48,90579.0,1
Suzuki Tucson Preowed,210767.41,205396.0,1
Kia C-V LE,1045451.65,229915.0,1
Hoda EcoSport MT Nego,1775382.32,21539.0,1
Nissn D-Max VGT,811219.35,191563.0,1
Mtsubishi BR-V GLX,1227033.14,85850.0,1
Foton Cty GL,223103.68,64449.0,1
Isuzu NavaraMT,1053478.29,221302.0,1
MG Civc VGT,1054177.12,143144.0,1
Mazda Almera Cerified,796249.6,97401.0,1
Suzuki rtiga Sport,1979894.94,115814.0,1
Honda Vios A,1840169.61,101043.0,1
Honda Ertig LE,558587.89,88194.0,1
Mada HR-V VGT,492411.76,55770.0,1
Chevrolt Fortuner MT,179612.48,119438.0,1
Ki EcoSport GL,1109505.49,64670.0,1
Mazda EoSport AT Preowned,359959.49,207678.0,1
Ford Amera LE,1489901.9,148556.0,1
HondaFortuner MT,763055.05,208855.0,1
NissanVios XLE,1249745.17,219600.0,1
Toyota Civic Spor,1818715.51,81583.0,1
Mazda Mntero Sport VGT Preowned,996258.81,26940.0,1
Ford NavaraGLX,1397637.83,82643.0,1
Honda Sportge XLE,1475452.65,247462.0,1
Hyundi Ertiga VGT,657953.55,175564.0,1
Isuzu Cit AT Preowned,587637.16,245863.0,1
Cevrolet City VGT,736287.48,28431.0,1
Chevroet Picanto AT,1634408.53,34807.0,1
Toyota Fortner LE,180854.69,152620.0,1
Chevrolet nnova LE,1366011.03,10817.0,1
Foton Tucson GLXNego,990551.24,97858.0,1
Nissan Mirae GXL,513346.5,49679.0,1
Foton Xpnder GLX,811266.81,149530.0,1
Hoda BR-V XLE,375948.13,59425.0,1
Kia D-Ma GLX,311876.75,76025.0,1
Chevrolet City URGET,267509.59,247557.0,1
Mazda Wig MT Preowned,791119.48,86621.0,1
Foton Civic URGEN,1764191.56,14421.0,1
Foton Civic Peowned,1982149.22,211452.0,1
Suzuki HR-V URGNT,977195.18,171275.0,1
issan EcoSport GLX,1970153.45,202594.0,1
Hyundai Xpader GLX Certified,1312593.81,18730.0,1
Foto Montero Sport VGT,1876476.31,111296.0,1
MG Wigo XL,260361.17,26341.0,1
Mazda Mirage ego,1175553.35,183673.0,1
FordCR-V Sport,340616.69,111648.0,1
Suuki Ertiga MT,1224143.88,205276.0,1
Foto Xpander MT Negotiable,653019.59,21212.0,1
Suzuki Cit GXL,1683246.95,148027.0,1
Fotn CX-5 VGT,262882.37,222001.0,1
Mazda CivicLE NEGO,1673923.43,24629.0,1
MG EcoSport GXL Neg,241880.39,158435.0,1
MG Tucson GXLPreowned,1562011.43,22645.0,1
Mitsubishi Innova LE NEO,673838.08,219095.0,1
Kia Wgo LE,819649.61,198892.0,1
Fod HR-V VGT Preowned,1076388.38,225120.0,1
Isuzu Picanto Sport Certifie,1829419.08,58023.0,1
Kia Mirae VGT,1402023.53,24708.0,1
Hyundai R-V MT,682354.2,198509.0,1
Foton HR-V LE ego,1199756.61,181739.0,1
Iszu Ranger Sport,605828.08,158614.0,1
Hyundai EcoSport Sport Cetified,355630.31,89742.0,1
ToyotaMirage LE,936344.0,33375.0,1
Geely Innva VGT,1987524.84,158295.0,1
Hond D-Max XLE Preowned,1384487.46,111377.0,1
MG EcoSport Sort Certified,484626.39,40262.0,1
Honda HR-VGLX,474037.01,92536.0,1
Chevrole Tucson GL Preowned,895182.89,45441.0,1
Mitsubshi CR-V GXL,1225187.6,116406.0,1
Toyota ivic GLX,629950.6,43386.0,1
Foton EcoSportLE,1322520.65,103653.0,1
Toyota Ertiga GXL RGENT,1497462.27,109517.0,1
Mitsbishi Fortuner GL,1508830.31,192489.0,1
Isuzu Picnto GXL Certified,1657970.23,98085.0,1
Hyundai D-Max Preowed,1698147.29,108183.0,1
Gely Accent LE,732249.84,28933.0,1
Nissan Monero Sport VGT,448469.99,128275.0,1
Nissan City GL UGENT,713953.79,54935.0,1
Nisan Civic XLE,622754.57,161779.0,1
Geey Ranger GXL,944539.34,121984.0,1
Isuzu BR-V XL,1727058.12,179067.0,1
Honda MU-X L Preowned,663565.28,50269.0,1
Hyundai D-Max Cetified,233842.14,19056.0,1
Suzuki MonteroSport GXL Nego,354497.52,45849.0,1
Suzuki ViosGLX,969430.4,81485.0,1
Foton U-X GXL,1442841.48,6508.0,1
Hyundai nnova XLE RUSH,962675.82,3847.0,1
Nisan Tucson GXL,1654848.95,92230.0,1
Mazda Sportag VGT NEGO,564916.74,46900.0,1
Nissan Amera VGT,381683.67,95406.0,1
G HR-V GXL,444134.3,230596.0,1
Hyundai BR-VCertified,1743618.32,60602.0,1
Nissan Motero Sport GL Preowned,1321849.85,109155.0,1
Suzuki igo MT NEGO,561433.85,200382.0,1
Suzuki coSport GL Certified,263816.99,81418.0,1
Geel Civic AT,1212164.62,210719.0,1
Hona Almera VGT,1413210.26,42979.0,1
Chevrolet Tucson Preowne,230512.35,90369.0,1
suzu Ertiga Sport Nego,1195848.07,31736.0,1
Kia Sportge AT,787895.88,40590.0,1
Chevrlet Innova LE,932462.87,203478.0,1
Mitsubishi Range VGT,1058736.82,242735.0,1
Toyota Navara GL Neo,1798177.85,240466.0,1
Tyota Accent GXL,1640589.08,188064.0,1
Honda HR-V Sort,754866.71,187758.0,1
Mazda HR-VVGT,1310011.82,80452.0,1
Hyundai Tucson XLE Negotiabe,800914.58,74285.0,1
Ford ErtigaXLE,1110397.52,52637.0,1
issan Ranger GL,638239.93,143875.0,1
For D-Max GXL,260111.37,132495.0,1
Mitsubishi ortuner,1990573.74,197033.0,1
Suzuki City VGT ertified,267250.85,75074.0,1
Ford Picanto MT Peowned,1884136.18,182704.0,1
Foton Vio XLE,1729744.2,19824.0,1
Foto HR-V VGT URGENT,1814204.38,60850.0,1
Chevroet Xpander LE,1602065.15,51229.0,1
Cherolet MU-X Sport,644410.37,137212.0,1
Suzuki pander GLX,775876.01,32724.0,1
Geely Wigo Negotiabe,757122.33,191827.0,1
Hyudai HR-V GXL Nego,1490014.28,95880.0,1
Ki Xpander Sport,636709.75,69256.0,1
Suzuki City reowned,301353.14,17507.0,1
Foton Acent GL,1849948.52,186929.0,1
Chevrolet AccentAT,896138.93,117084.0,1
ChevroletXpander XLE NEGO,1435873.25,191504.0,1
Chevrolet Ranger L Preowned,704336.63,141544.0,1
Mitsubishi Montero Sport Certfied,219017.61,1066.0,1
eely HR-V GXL,1551742.69,141732.0,1
Toyota Sportae,695444.18,94036.0,1
Hyundai Navara XL NEGO,1223392.6,214958.0,1
Toyota WigoMT,1680749.51,112970.0,1
Suzui D-Max Sport,919325.76,137957.0,1
Chevolet CR-V GXL,1751118.79,151880.0,1
Ford Vos LE,323839.26,121543.0,1
MG portage GLX,1274721.02,149797.0,1
Mazda HR- GXL,1485745.24,38936.0,1
Isuzu Ranger VT Nego,277972.16,111252.0,1
Cevrolet Vios MT RUSH,603012.15,246654.0,1
Honda BR-V Prowned,1830686.68,111498.0,1
Isuzu ErtigaXLE,1972279.43,147234.0,1
HyundaiSportage LE,1521078.35,212454.0,1
Mitsubishi Innova XLE RGENT,584027.36,164334.0,1
Foton ViosRUSH,783610.25,194234.0,1
Suzuki Mirage Sort,1245165.34,60240.0,1
Chevroet Mirage GL,963221.9,121002.0,1
Isuzu Vis GL,1246544.3,34144.0,1
Mada Almera AT Nego,151107.6,241760.0,1
Kia Accent LX,443266.88,13050.0,1
Foton Sportge GL RUSH,1391884.02,70387.0,1
Toota City VGT,1696927.85,45653.0,1
Honda FortunerURGENT,322133.38,184703.0,1
Suzuki CX-5RUSH,1495752.52,194201.0,1
Geely Vios VGT Prewned,1576167.16,151290.0,1
Kia Mirage URENT,703329.77,110946.0,1
Gely Xpander LE,1586397.31,220342.0,1
Geely Ciy VGT,1681437.73,170601.0,1
Suzuki Pianto AT,1370069.04,120148.0,1
Foton MU-X Negotable,202111.15,112747.0,1
MG Xpader GXL,171899.68,156610.0,1
FotonWigo LE,1836560.48,43667.0,1
Frd Mirage VGT,1038087.66,183728.0,1
Toyoa D-Max MT Negotiable,253261.09,204541.0,1
Suzuki WigoRUSH,1734911.8,60544.0,1
MGWigo VGT,838219.6,40329.0,1
Chevolet Almera GXL,1539140.31,102785.0,1
MitsubishiRanger Sport,1640557.44,225659.0,1
Geely Accent Spor,1911786.64,55265.0,1
Geely Eriga AT,1263834.94,59638.0,1
Hyundai Vios XE,922502.34,207731.0,1
Kia HR-V Sort,1894340.5,201800.0,1
Mitsubihi D-Max LE,698981.69,176422.0,1
MG Tucson AT Certfied,370540.86,243729.0,1
itsubishi Sportage GLX,1926197.66,82717.0,1
Honda Sportage Sport Certiied,1022452.29,114255.0,1
Hona Almera LE,1997319.3,144343.0,1
yundai Fortuner AT,1838654.0,56713.0,1
Suzuki Rangr,340588.16,222400.0,1
Hyundai Fortuer GL,1581786.41,126478.0,1
Hyundai HR-V Sort Certified,373672.46,42902.0,1
Foton MU-X MT Certfied,202685.94,122060.0,1
Hond Civic XLE Negotiable,1794266.63,18498.0,1
Ford Picanto M RUSH,1462300.94,23022.0,1
Chevolet Vios XLE,300977.18,59289.0,1
Geely Ranger reowned,398129.4,15375.0,1
Geely Civic GXL NEG,1604637.12,91960.0,1
hevrolet MU-X Sport,1258735.51,87080.0,1
GeelyHR-V XLE,1389949.21,228074.0,1
Isuzu X-5 LE,926104.47,50627.0,1
Iszu Ertiga GXL,574019.48,136750.0,1
Mitsubishi BR-VSport,1522109.98,91879.0,1
Tyota EcoSport VGT,1427786.52,142810.0,1
Foton Accent AT RSH,1888501.58,151392.0,1
Chevrolet Mirae GL,329148.13,116064.0,1
Ford MU-X NEO,953052.01,202659.0,1
Foto Ranger MT,1717742.05,102078.0,1
Isuzu EcoSprt GL,1311324.9,76628.0,1
Chevolet Almera GLX,534831.96,78267.0,1
Isuzu Innova A,1170583.77,234543.0,1
Mitsubishi Accent G NEGO,1783058.08,73924.0,1
Isuzu portage LE,795805.06,64483.0,1
Mitsubishi D-Max XE,1273917.65,72264.0,1
Ford Sportage LX NEGO,1035656.96,142065.0,1
Fod City MT,1823399.36,31861.0,1
Nissan EcoSportVGT,682816.93,242534.0,1
Chevrolet Accent E NEGO,1058770.24,85534.0,1
Geely City AT NEG,1311175.13,65591.0,1
Ford Tuson AT,1771014.27,135097.0,1
Hyundai Vios MTPreowned,1111447.17,99100.0,1
Toyota Sporage GLX,247149.72,83819.0,1
Mazda PicantoVGT,954949.73,86365.0,1
Hyundai InnovaAT,166135.26,14775.0,1
Isuzu Fortuer GXL,1037008.4,75171.0,1
Iszu Xpander GL,927525.79,112110.0,1
Ford MU-XLE,1374948.81,245518.0,1
Toyota Picanto M,1704774.5,71644.0,1
ord EcoSport AT,308205.56,165155.0,1
Hyundai Accent URENT,1339657.67,20772.0,1
MG Wigo XLE URGET,1233282.16,68955.0,1
Nissan Navaa GXL,743300.63,246606.0,1
Honda Wigo port Nego,1415949.56,146250.0,1
Hyunda Innova LE URGENT,901208.14,197243.0,1
Toyota portage GL,469268.25,226121.0,1
Foto City MT,1550455.07,29348.0,1
MG NavaraMT,582901.11,34625.0,1
Mitsubishi Civc LE,497365.57,82766.0,1
Foon Almera GXL,482456.54,115649.0,1
Suzuki Ertiga Negotible,830940.29,65800.0,1
Honda Spotage GL,809346.57,90176.0,1
SuzukiErtiga GXL,1811101.61,216660.0,1
Suzuki Picanto MT Neotiable,406610.03,81984.0,1
Szuki CR-V Sport,406342.54,217073.0,1
Hundai Mirage AT,196123.28,110593.0,1
Hundai CR-V LE Nego,1740912.81,172214.0,1
Hyndai CR-V GL,1261621.8,42550.0,1
suzu Ertiga LE,1048030.64,206173.0,1
Kia ios GL,489626.28,131300.0,1
Kia Fortuner XE,1562830.35,36818.0,1
Fton Ranger GLX,1232826.8,187829.0,1
Mitsubihi City GL Certified,158723.9,57718.0,1
Toyota Fortuner Cerified,985741.77,127523.0,1
Mitsubishi Montero Sort LE,1729366.8,170852.0,1
Foton C-5 GL,1524903.28,240236.0,1
Toyota Vios Cerified,1716742.19,144267.0,1
MG ortuner LE,1876025.98,72269.0,1
Foton BR-V T,1518194.22,194369.0,1
Geely rtiga XLE URGENT,253893.97,179051.0,1
Hyundi Vios GL Negotiable,1400653.6,228521.0,1
Nissan Picant XLE,1495021.84,231270.0,1
Geely H-V VGT,516260.11,51894.0,1
Suzki MU-X MT,777263.24,45049.0,1
Toyota Civic Certifid,925286.46,181133.0,1
Iszu Innova LE,1661097.31,60094.0,1
Ford Navar XLE,958605.85,6808.0,1
Kia CX-5URGENT,471193.78,90651.0,1
Mitsubishi Sportage egotiable,502132.44,39025.0,1
Nissan Vios Spor Certified,824816.72,232735.0,1
Chevrolet ortuner XLE,1614733.43,86876.0,1
Hyundai City Certfied,300665.6,191567.0,1
Mitsubish D-Max GXL,1101373.17,69998.0,1
Kia City M,590325.24,150192.0,1
Isuu Xpander GLX,698551.74,150725.0,1
Hyundi Ertiga LE,436403.15,49090.0,1
Geely ios GL,899172.86,121851.0,1
Suzuki Fotuner VGT Nego,1699963.44,80456.0,1
Hyundai Fortuer Sport,1931879.79,202859.0,1
MazdaMirage LE,1288250.29,116749.0,1
Geely X-5 AT,1876017.05,204696.0,1
Mada HR-V GL,759010.6,173216.0,1
azda Almera XLE,512458.76,48983.0,1
Ford Sportage ego,1063440.2,212939.0,1
Chevrolet Ertiga L,1919632.73,24355.0,1
Ka Ertiga MT,1233406.8,151165.0,1
Suzuki MU- AT,567853.03,249365.0,1
Mitsubishi EcoSport Negtiable,193116.06,30601.0,1
Mitsubihi Fortuner MT,727772.54,204973.0,1
SuzukiMU-X GLX,1373701.42,91298.0,1
Suzuki Sportae GL,343339.91,66135.0,1
Kia CivicSport,1069472.26,22584.0,1
Nissn D-Max GLX,1782508.18,225802.0,1
Foton Pianto GXL,1167994.64,46594.0,1
Isuzu Montero Sprt AT,856253.34,30158.0,1
Kia Wgo GL,1633455.68,27881.0,1
Ford Sportage RSH,1952151.67,42072.0,1
Isuzu MU- AT,1190494.62,72921.0,1
MG CR-V Cetified,231659.8,124706.0,1
Hoda Montero Sport Sport,659550.5,160022.0,1
Mazda City L,1636800.78,139659.0,1
Suzuki Tcson Sport Nego,1154245.91,139632.0,1
hevrolet Accent XLE Negotiable,342154.47,142120.0,1
Nissan Innova AT reowned,1066207.37,98653.0,1
Hyundai Accet MT,356038.3,55849.0,1
Foton Ciic LE,1808418.59,183916.0,1
Suzuki M-X AT,755717.75,143727.0,1
Foton ity AT,309929.97,208869.0,1
Foton ViosLE,374103.33,149576.0,1
Nissan Acent LE,1556412.58,63656.0,1
Honda portage LE,285837.0,86881.0,1
KiaErtiga MT,1661374.43,55982.0,1
Suzuki Montero Sport LE Preoned,1125676.8,230037.0,1
Honda Navara A,720269.01,60277.0,1
Hyundai EcoSort MT,313063.09,36461.0,1
Hundai CR-V XLE,818402.51,30105.0,1
eely City XLE Negotiable,1954289.18,199939.0,1
Kia WigoURGENT,575022.01,46107.0,1
Isuzu Wio GL,669300.95,68325.0,1
Nissan BR-V Sport Negoiable,850102.19,66748.0,1
Nissan Nvara GXL,1270354.96,194734.0,1
Foto Innova AT,1725438.36,212466.0,1
MGXpander Sport,288953.26,79590.0,1
Suzuki Accent port,1389790.87,165626.0,1
ia Picanto Sport,1334818.56,188735.0,1
Mitsubish CX-5 Sport,1987882.01,59948.0,1
Mzda CR-V MT,218694.95,72997.0,1
Isuzu SportageSport,1824511.7,60432.0,1
Ford Vios RSH,1598068.76,232295.0,1
MG Tucson GXL Ngo,1322863.12,112652.0,1
MazdaTucson AT RUSH,1789695.85,121110.0,1
Mitsubishi Tcson GL,1745591.52,151532.0,1
Suzuki pander LE,472920.18,225849.0,1
Foton AlmeraCertified,1708530.61,164799.0,1
G Civic LE,367477.55,24505.0,1
Isuzu Sportage M,1902790.36,63475.0,1
Isuzu Xpnder GXL NEGO,759222.56,13870.0,1
Foon HR-V XLE,1472660.37,31164.0,1
Gely EcoSport VGT,902484.29,207772.0,1
Mitsubihi Civic GLX,1612191.11,60024.0,1
Nissan Nvara AT,1410879.47,225974.0,1
Hyudai Mirage GLX,1659532.07,218845.0,1
Mazda Acent LE,1550416.47,239475.0,1
Geely Acent GXL,1451596.02,178861.0,1
MG Wig LE,1995205.6,231772.0,1
Suzuki CityGL,1858822.7,13728.0,1
Mazda Navara URGET,1300223.46,32554.0,1
Hyundai U-X GLX,799911.96,157813.0,1
Mitsubisi Montero Sport Sport,880159.79,232097.0,1
KiaNavara MT,1498594.44,13433.0,1
Isuzu coSport GL,1029167.7,84079.0,1
onda Vios MT,1127714.28,231230.0,1
Suzuki Acent GL NEGO,525887.72,230131.0,1
Hnda CX-5 GLX,229821.5,114102.0,1
Kia SportageGLX,1735305.8,240076.0,1
Nissan Frtuner GLX Nego,1047935.38,206657.0,1
Suzui Vios GL,1925751.27,215327.0,1
Kia Almer XLE,330460.27,80972.0,1
Isuzu Fortunr XLE,471338.25,84207.0,1
Chevolet D-Max XLE,1131674.31,21351.0,1
Mitsubishi City XE Certified,861568.05,114381.0,1
Nissan avara GXL,1390654.52,66060.0,1
Kia D-MaxGXL,887007.76,187329.0,1
Kia Navara GXL EGO,654641.31,29165.0,1
suzu Picanto AT,894918.15,25575.0,1
Chvrolet Innova GXL,1138447.7,77397.0,1
Fod Montero Sport AT,560109.54,56028.0,1
Kia igo GL,1132198.87,93829.0,1
Ford Picant GXL URGENT,710852.4,167635.0,1
Honda FortunerXLE,1280800.15,211438.0,1
Nissan BR-VCertified,806280.53,171552.0,1
Suzuki D-MaxLE Preowned,1951534.93,89775.0,1
ToyotaD-Max GL Certified,863634.74,149791.0,1
Kia ccent LE,1714378.28,17144.0,1
Toyot City GL,1371773.97,249828.0,1
Chevrolet CR- Sport NEGO,372417.12,218153.0,1
IsuzuCR-V MT Nego,1054229.05,17466.0,1
Chevrolet Navara GXL URENT,172561.04,161775.0,1
Mazda Vio GL,753943.5,162086.0,1
Nissan City XL Preowned,1823930.82,187854.0,1
Hyndai MU-X Sport,1503215.29,152251.0,1
Toyota Naara XLE,1981392.11,192369.0,1
Foton D-Max VGT Certifed,1072244.67,19160.0,1
Honda CX-5 Cerified,227686.32,193511.0,1
Chevrolet Almera NEO,1551502.51,202692.0,1
Mazda pander AT Nego,768205.32,67530.0,1
Hyundai Sportage VGT Certifie,1616341.03,207082.0,1
Hyundai Civic L,1989823.62,54409.0,1
MG ios GLX NEGO,1497185.23,241999.0,1
Isuzu avara AT,1739437.59,51465.0,1
MG Montero SportGL Preowned,496220.38,173095.0,1
Hyundai Navara VG,720558.61,225992.0,1
Hyundai D-Max URGET,1800682.45,190488.0,1
Mitsubishi Almer LE Negotiable,1704389.02,123416.0,1
Kia rtiga LE,293122.92,106350.0,1
onda EcoSport GLX Nego,1607480.39,200648.0,1
MitsubishiMU-X GL NEGO,1727904.09,207724.0,1
Hyundai Monero Sport GXL,822791.12,50507.0,1
MG Fortuer VGT Negotiable,472445.53,125929.0,1
Toyota Innov MT,441292.75,154815.0,1
Foton Mirae GL,920228.63,246280.0,1
Ki Almera XLE,1018801.12,80520.0,1
Nissan Ciy XLE,181307.49,185205.0,1
Mitsubishi Xpander NGO,1940898.67,234207.0,1
Chevrolet Cvic GLX,1570953.39,118668.0,1
MG Almera Preowed,1066765.87,43151.0,1
Suzuki EcoSpor Sport,1427412.23,154571.0,1
hevrolet Montero Sport VGT,921704.92,55440.0,1
Foton Wgo GXL,371937.1,44248.0,1
Toyota Alera MT,943435.21,206014.0,1
oyota D-Max GL,637046.47,94879.0,1
