Listing_ID,Car_Title,Price_Raw,Source_Platform,Date_Scraped,Mileage_Raw
31806,Isuzu Picanto XLE URGENT,325318.57,Facebook Marketplace,2024-03-06,169777 km
31807,Foton  BR-V  GLX  Certified,1007727.06,Local Dealer,2024-03-11,11473 km
31808,MazdaErtiga GL,1507301.25,Honda Cars Pre-Owned,2024-03-20,
31809,nissan ecosport,1164347.10,AutoDeal,2024-03-02,107358 km
31810,Mitsubishi Vios,1655567.85,Toyota Certified Pre-Owned,2024-03-24,96197 km
31811,NISSAN CIVIC,1566716.49,OLX,2024-03-04,"72,505 KM"
31812,Geely Ertiga,1200512.61,Facebook Marketplace,2024-03-09,8385 kms
31813,Isuzu Vios GL,$1752822.03,Honda Cars Pre-Owned,2024-03-12,"119,356 KM"
31814,Geely HR-V Sport,$1493832.15,Toyota Certified Pre-Owned,2024-03-24,237291 km
31815,Isuzu Picanto MT,1263891.67,Honda Cars Pre-Owned,2024-03-05,100117 km
31816,honda ranger,1341963.62,Carmudi,2024-03-16,12819 kms
31817,suzuki civic preowned,1798369.20,Carmudi,2024-03-03,219435 km
31818,kia cr-v,527407.64 php,Local Dealer,2024-03-19,241982km
31819,mazda xpander gxl,1596934.20,Carmudi,2024-03-27,
31820,TOYOTA D-MAX VGT,436924.15,AutoDeal,2024-03-08,187440 km
31821,Kia Mirage,1253379.31,Facebook Marketplace,2024-03-08,221053 km
31822,hyundai cx-5,0,Toyota Certified Pre-Owned,2024-03-12,80103 km
31823,Chevrolet HR-V,"1884536,26",Facebook Marketplace,2024-03-04,226807 km
31824,GEELY SPORTAGE,193727259,SM Auto,2024-03-15,141671 km
31825,MG Tucson,1693906.15,OLX,2024-03-14,37144 km
31826,toyota picanto gxl,1631842.74,Toyota Certified Pre-Owned,2024-03-19,138240 km
31827,mazda innova mt,1607902.66,Carmudi,2024-03-19,176415 km
31828,suzu Xpander,0,SM Auto,2024-03-17,17099 km
31829,honda ecosport gxl,1906261.88,Facebook Marketplace,2024-03-19,238999km
31830,isuzu civic,514154.55,Local Dealer,2024-03-18,66194 km
31831,CHEVROLET VIOS AT,1051002.34 php,SM Auto,2024-03-19,75273 kms
31832,TOYOTA VIOS,,Toyota Certified Pre-Owned,2024-03-22,57636 km
31833,Suzuki City MT Nego,,OLX,2024-03-28,3897km
31834,Ford Ertiga Preowned,1555448.10,Facebook Marketplace,2024-03-16,7452 km
31835,toyota civic,$824609.02,Honda Cars Pre-Owned,2024-03-09,218063 km
31836,foton xpander glx,539333.77,Honda Cars Pre-Owned,2024-03-09,"133,381 KM"
31837,Mazda Xpander VG,1098998.65,OLX,2024-03-09,113001 km
31838,MG  Fortuner  MT,632414.59,AutoDeal,2024-03-15,100119km
31839,Hyundai HR-V AT,142287745,SM Auto,2024-03-24,242165 km
31840,geely navara,1458684.05 php,Toyota Certified Pre-Owned,2024-03-03,201177 km
31841,GEELY VIOS,1170230.72,SM Auto,2024-03-25,198751 km
31842,Foton Vios,1294629.58,Carmudi,2024-03-01,24757km
31843,Hyundai Xpander AT,1238998.76,SM Auto,2024-03-27,"19,347 KM"
31844,FOTON WIGO NEGO,"873240,98",Honda Cars Pre-Owned,2024-03-12,154273 km
31845,ISUZU CIVIC PREOWNED,260566.21 php,OLX,2024-03-08,1738 km
31846,isuzu navara,341102.74 php,OLX,2024-03-12,237059 km
31847,suzuki xpander mt,$1452475.40,AutoDeal,2024-03-24,136901 km
31848,nissan sportage gxl,1938417.14 php,Toyota Certified Pre-Owned,2024-03-08,23092km
31849,ISUZU BR-V,938346.34,Local Dealer,2024-03-13,194477 km
31850,nissan br-v xle,963368.63,Honda Cars Pre-Owned,2024-03-27,103875 km
31851,honda civic,1773218.18,Honda Cars Pre-Owned,2024-03-20,68190km
31852,Mitsubishi  Tucson,166472.98,Facebook Marketplace,2024-03-19,227906 km
31853,Geely BR-V XLE Nego,1494018.64,SM Auto,2024-03-17,179697km
31854,geely ecosport sport,$839240.16,Carmudi,2024-03-12,93741 km
31855,KIA INNOVA,1421893.03,Honda Cars Pre-Owned,2024-03-06,87461 km
31856,hyundai navara xle,,Toyota Certified Pre-Owned,2024-03-14,238617 km
31857,MG ERTIGA,805760.65 php,SM Auto,2024-03-14,57177 km
31858,chevrolet ertiga vgt,1844707.50,AutoDeal,2024-03-06,114082 km
31859,mazda xpander,524081.82,Toyota Certified Pre-Owned,2024-03-27,192834 km
31860,TOYOTA MONTERO SPORT,0,OLX,2024-03-19,190026 km
31861,chevrolet cx-5 gl,518256.38,SM Auto,2024-03-19,53384 km
31862,isuzu br-v sport,"1062169,43",SM Auto,2024-03-22,65024km
31863,mg hr-v,193566.34,OLX,2024-03-04,78892 km
31864,ISUZU CR-V,$847998.75,AutoDeal,2024-03-03,3103km
31865,kia ranger nego,1857209.68,SM Auto,2024-03-12,166022km
31866,Chevrolet EcSport,1444545.79,SM Auto,2024-03-19,220317km
31867,foton fortuner,$1420732.58,Honda Cars Pre-Owned,2024-03-18,70644 kms
31868,Isuzu avara Sport,1948835.88 php,Honda Cars Pre-Owned,2024-03-19,113069 km
31869,Mitsubishi  D-Max  GLX,1518464.35,Toyota Certified Pre-Owned,2024-03-10,213563 km
31870,Foton Montero Sport AT,1806569.02,OLX,2024-03-14,28715 km
31871,SUZUKI WIGO PREOWNED,680114.03,Honda Cars Pre-Owned,2024-03-11,"176,138 KM"
31872,Geely  Innova,,AutoDeal,2024-03-03,
31873,isuzu innova sport,1144622.16,Honda Cars Pre-Owned,2024-03-21,192483 km
31874,hyundai ranger vgt,1854637.08,AutoDeal,2024-03-06,"155,164 KM"
31875,isuzu innova glx preowned,"1125824,50",Carmudi,2024-03-26,71107 kms
31876,Toyota HR-V,773026.27,OLX,2024-03-23,237279 km
31877,Isuzu  Picanto,$1844743.80,Facebook Marketplace,2024-03-23,208023 km
31878,Toyota Spotage GL,294116.53,Carmudi,2024-03-28,105187 km
31879,MG  Civic,"1385378,94",AutoDeal,2024-03-24,"171,461 KM"
31880,Kia  City  GXL,"1544467,75",AutoDeal,2024-03-08,"138,011 KM"
31881,KIA INNOVA LE URGENT,1293568.04,Toyota Certified Pre-Owned,2024-03-12,"128,130 KM"
31882,GEELY ERTIGA SPORT,134246375,Local Dealer,2024-03-13,
31883,Isuzu MU-X GXL,1075639.73,AutoDeal,2024-03-13,41945 km
31884,Honda Accent XLE,1857416.17,SM Auto,2024-03-15,34089 km
31885,Ford Civic,370133.98 php,AutoDeal,2024-03-24,68988 kms
31886,mazda cx-5 gl,"288133,86",Facebook Marketplace,2024-03-05,202237 km
31887,HYUNDAI HR-V XLE,$1324688.71,OLX,2024-03-25,240068 km
31888,CHEVROLET CIVIC GLX,$1042641.06,AutoDeal,2024-03-01,203742 km
31889,honda sportage,"1976837,94",SM Auto,2024-03-18,30228 km
31890,Suzuki Sportage,999931.17,Carmudi,2024-03-05,192084 km
31891,Toyota Fortuner,1253481.69,Honda Cars Pre-Owned,2024-03-08,71160 km
31892,MG Frtuner XLE Negotiable,0,Facebook Marketplace,2024-03-04,203298 km
31893,MITSUBISHI ECOSPORT VGT,913310.05,Local Dealer,2024-03-26,64343 km
31894,Isuzu City MT,530746.48,Facebook Marketplace,2024-03-20,218900 km
31895,ia Navara GL,$434788.63,Honda Cars Pre-Owned,2024-03-14,241217 kms
31896,ford sportage le,"1770365,81",Facebook Marketplace,2024-03-23,23634 kms
31897,isuzu accent le,49754936,Toyota Certified Pre-Owned,2024-03-04,233203 km
31898,Ford Tucson GL,$536876.96,AutoDeal,2024-03-15,4345 km
31899,nissan xpander,$1078215.32,Carmudi,2024-03-17,187603 km
31900,ford vios gl,438018.10,AutoDeal,2024-03-17,123201 km
31901,MAZDA MIRAGE,379176.95,Local Dealer,2024-03-24,225684 kms
31902,Geely Mirage Nego,654470.90,SM Auto,2024-03-08,"93,563 KM"
31903,hyundai innova,374170.66,OLX,2024-03-11,61967 km
31904,Honda Tucson NEGO,1240680.11,Carmudi,2024-03-07,74235 km
31905,TOYOTA CR-V,"1847000,56",Carmudi,2024-03-04,209550 km
31906,Mazda BR-V,1594677.49,Honda Cars Pre-Owned,2024-03-08,99240 km
31907,mg ecosport gxl certified,1003327.87,Facebook Marketplace,2024-03-06,69104 km
31908,Suzuk EcoSport GXL,1428901.29,Local Dealer,2024-03-06,"125,546 KM"
31909,Honda XpanderRUSH,"541221,72",Carmudi,2024-03-22,171213 km
31910,Suzuki  City,851133.57,Honda Cars Pre-Owned,2024-03-19,218198km
31911,Suzuki Almera,950317.86,SM Auto,2024-03-05,221209 km
31912,suzuki picanto,955459.52,Toyota Certified Pre-Owned,2024-03-09,208944 km
31913,Nissan Wigo LX,343802.29,OLX,2024-03-08,
31914,chevrolet almera preowned,176824542,Local Dealer,2024-03-25,139276 km
31915,Foton Civic,$857718.60,Facebook Marketplace,2024-03-03,122289 kms
31916,geely ranger le,452806.19,Honda Cars Pre-Owned,2024-03-07,111515 km
31917,mazda almera at,1870250.15 php,Local Dealer,2024-03-01,190787 km
31918,hyundai d-max gxl preowned,"283151,42",Facebook Marketplace,2024-03-03,172249 km
31919,Geely portage,876548.50,Carmudi,2024-03-16,115564km
31920,chevrolet mu-x sport,$266576.63,Honda Cars Pre-Owned,2024-03-15,101154 km
31921,mg xpander,$943755.23,Carmudi,2024-03-22,139584km
31922,nissan br-v glx,,Local Dealer,2024-03-23,"96,617 KM"
31923,MITSUBISHI MIRAGE PREOWNED,"1543866,73",OLX,2024-03-17,"77,670 KM"
31924,MG EcoSport,295853.51,Toyota Certified Pre-Owned,2024-03-17,"152,612 KM"
31925,suzuki mirage,1594602.76,Toyota Certified Pre-Owned,2024-03-14,72746 km
31926,geely innova,898321.25,AutoDeal,2024-03-10,232615 km
31927,Foton Sportage NEGO,253036.64 php,Local Dealer,2024-03-22,225444 kms
31928,isuzu innova le,"1042233,73",Honda Cars Pre-Owned,2024-03-18,
31929,hyundai accent preowned,358542.69 php,Honda Cars Pre-Owned,2024-03-25,159885km
31930,Isuzu  BR-V,1705958.03,OLX,2024-03-16,138221 km
31931,mitsubishi br-v,987058.53,Carmudi,2024-03-05,174746 km
31932,CHEVROLET BR-V,128349334,OLX,2024-03-08,48442km
31933,Foton D-Max,710148.57 php,Toyota Certified Pre-Owned,2024-03-09,119451 km
31934,nissan wigo le,290694.71,Honda Cars Pre-Owned,2024-03-11,80503 km
31935,honda ertiga glx,1187250.25,AutoDeal,2024-03-08,216589km
31936,nissan sportage,"1247808,02",Local Dealer,2024-03-15,50316 km
31937,TOYOTA MIRAGE GXL NEGOTIABLE,169894688,Honda Cars Pre-Owned,2024-03-18,148778 km
31938,Chevrolet M-X VGT,0,Facebook Marketplace,2024-03-25,5840 km
31939,Nissan EcoSport GLX,400417.52 php,OLX,2024-03-25,11188km
31940,ford ertiga,336330.93,SM Auto,2024-03-03,
31941,yundai Mirage,1207605.27,Local Dealer,2024-03-21,230259km
31942,Chevrolet Montero Sport RUS,1688389.58,Local Dealer,2024-03-20,241858 km
31943,Nissan Ertiga Certified,1105065.43,SM Auto,2024-03-21,95392 km
31944,hyundai civic,1449258.28,OLX,2024-03-09,"149,141 KM"
31945,Mitsubishi Tucson LE,$1160456.71,Facebook Marketplace,2024-03-02,76236 km
31946,Chevrolet  CX-5,434929.15 php,OLX,2024-03-26,18820 km
31947,mazda vios mt,616672.52,Honda Cars Pre-Owned,2024-03-09,49757km
31948,Honda Innova,1536890.10,Facebook Marketplace,2024-03-24,113318 km
31949,Toyota Navara Negotiable,$746035.67,Carmudi,2024-03-07,27484 km
31950,Chevrolet Civic XLE Preowned,1076003.31,SM Auto,2024-03-03,202395 km
31951,mg ertiga,1674056.65,SM Auto,2024-03-04,218172 km
31952,Toyota  Tucson  XLE,1397183.40 php,SM Auto,2024-03-15,204719 km
31953,Honda Fortuner RUSH,1051766.83,Facebook Marketplace,2024-03-27,97325 kms
31954,MG HR-V GL,0,Honda Cars Pre-Owned,2024-03-14,39479 km
31955,KIA CR-V,1742093.82,Local Dealer,2024-03-04,
31956,Nissan BR-V GLX,1936817.52,Local Dealer,2024-03-05,44653 km
31957,TOYOTA VIOS GXL,1072118.25,SM Auto,2024-03-02,144053 km
31958,kia fortuner certified,1577303.13 php,Carmudi,2024-03-04,14140km
31959,Geely  Vios  AT,1442865.60 php,OLX,2024-03-18,186040 km
31960,Suzuki Fortuner,810792.59,Local Dealer,2024-03-20,209857 km
31961,MG Mirage,$1811623.28,Facebook Marketplace,2024-03-18,61005 km
31962,GEELY MU-X VGT,$244921.92,Honda Cars Pre-Owned,2024-03-15,137929 km
31963,Honda  Picanto  MT,1528928.10,Carmudi,2024-03-09,
31964,onda Vios LE,368380.16,Carmudi,2024-03-10,167015 km
31965,Chevrolet MU-X,618228.13 php,Facebook Marketplace,2024-03-07,98795 km
31966,HYUNDAI MIRAGE,600173.27,Carmudi,2024-03-22,163233 km
31967,ford mirage,1030194.63,Facebook Marketplace,2024-03-08,104198km
31968,oton BR-V MT,663781.28 php,SM Auto,2024-03-10,
31969,Foton CX-5,1093080.07,Facebook Marketplace,2024-03-22,25931 km
31970,mg mirage,1894563.17,Facebook Marketplace,2024-03-16,"247,519 KM"
31971,Isuzu Xpaner Nego,$1021521.30,OLX,2024-03-02,118493 kms
31972,Toyota  Accent  GXL  Certified,368528.90,Facebook Marketplace,2024-03-27,1915 km
31973,Mitsubishi Vios AT RUSH,"193226,25",Local Dealer,2024-03-05,208282 km
31974,toyota sportage sport nego,"1666052,94",OLX,2024-03-20,246647 km
31975,HYUNDAI CIVIC SPORT,83956644,Honda Cars Pre-Owned,2024-03-02,170620 km
31976,honda innova,$1591344.27,Honda Cars Pre-Owned,2024-03-11,50321 km
31977,FORD HR-V,$1705281.02,AutoDeal,2024-03-17,35663 km
31978,NISSAN D-MAX XLE PREOWNED,1041876.04,SM Auto,2024-03-21,213916 kms
31979,ChevroletCR-V Preowned,1461262.67 php,Toyota Certified Pre-Owned,2024-03-13,73981 kms
31980,nissan navara rush,1723072.27,Honda Cars Pre-Owned,2024-03-14,215808km
31981,toyota ertiga,1744336.90,Facebook Marketplace,2024-03-03,58355 km
31982,itsubishi Navara,1842953.82,Toyota Certified Pre-Owned,2024-03-07,
31983,nissan cx-5 xle negotiable,$1931626.60,SM Auto,2024-03-07,24859 km
31984,HYUNDAI ACCENT XLE,1824227.02 php,Honda Cars Pre-Owned,2024-03-11,245694 km
31985,MG Picanto MT Negotiable,702294.79,Facebook Marketplace,2024-03-28,218691 km
31986,isuzu vios at,"1385100,38",Carmudi,2024-03-05,137383 km
31987,Foton City XLE,,OLX,2024-03-20,164940 km
31988,Mitsubishi Ranger,232513.07,AutoDeal,2024-03-12,160841 km
31989,GEELY VIOS AT,135120714,Honda Cars Pre-Owned,2024-03-08,137839 km
31990,Nissan City VGT,1001870.89,Toyota Certified Pre-Owned,2024-03-09,2874 km
31991,foton accent vgt urgent,1558064.65,Facebook Marketplace,2024-03-22,145904 km
31992,Suzuki Picanto GLX Preowned,1432526.48,Toyota Certified Pre-Owned,2024-03-27,52557 km
31993,Isuzu Wigo Negotiable,990256.25,AutoDeal,2024-03-07,172134 km
31994,Kia Navaa Preowned,$615458.61,Carmudi,2024-03-02,242220 km
31995,nissan xpander,0,Carmudi,2024-03-07,"119,313 KM"
31996,NISSAN WIGO VGT,1192358.15 php,Toyota Certified Pre-Owned,2024-03-15,194999 km
31997,isuzu hr-v,55837574,Local Dealer,2024-03-17,150402km
31998,mg cx-5,267624.60,SM Auto,2024-03-08,"32,132 KM"
31999,Suzuki Vios XLE Nego,872697.16,Toyota Certified Pre-Owned,2024-03-26,"213,319 KM"
32000,Ford Montero Sport Negotiable,830840.82,OLX,2024-03-08,58554km
32001,NISSAN XPANDER GXL,1615336.02,AutoDeal,2024-03-17,159572 km
32002,MAZDA NAVARA VGT,1603810.52,Carmudi,2024-03-06,129695 kms
32003,Chevrolet Ertiga GXL,467811.37,OLX,2024-03-19,22178 kms
32004,HondaFortuner,1954147.67,Toyota Certified Pre-Owned,2024-03-02,88899 km
32005,Geely Mirage URGENT,845451.63,SM Auto,2024-03-26,"102,688 KM"
32006,Hyundai Navara,516262.98,Honda Cars Pre-Owned,2024-03-19,209620 kms
32007,Ford Almera,750134.23 php,Carmudi,2024-03-16,202140 kms
32008,Honda Mirage LE,435647.12,SM Auto,2024-03-13,206353 km
32009,hyundai tucson preowned,274874.79,Honda Cars Pre-Owned,2024-03-25,80605 km
32010,MAZDA INNOVA VGT,149004933,Facebook Marketplace,2024-03-14,204185 km
32011,isuzu mirage mt rush,"789787,41",Carmudi,2024-03-28,98677 kms
32012,KIA CIVIC,1239091.05,Local Dealer,2024-03-11,18716km
32013,Geely  Montero  Sport  GL  Certified,,Honda Cars Pre-Owned,2024-03-03,113892 km
32014,kia sportage,1794267.37,Toyota Certified Pre-Owned,2024-03-02,75504 km
32015,Suzuki D-ax GLX,1551079.50 php,Honda Cars Pre-Owned,2024-03-23,122673 km
32016,Nissan Civic,"1657033,00",Local Dealer,2024-03-26,156026 km
32017,Mazda  BR-V,1882607.99,OLX,2024-03-17,56847km
32018,nissan hr-v mt,761699.98,Local Dealer,2024-03-03,55100 km
32019,FORD CX-5 VGT,1410872.86,OLX,2024-03-28,18604 kms
32020,hyundai civic,1096598.17,OLX,2024-03-21,
32021,Honda Civic,,OLX,2024-03-04,82591 kms
32022,Mazda Picanto Nego,0,Carmudi,2024-03-10,145630 km
32023,HONDA INNOVA LE,948494.20,Toyota Certified Pre-Owned,2024-03-11,"197,921 KM"
32024,mg cr-v preowned,1675761.46,Toyota Certified Pre-Owned,2024-03-21,62734 kms
32025,nissan mu-x,897175.27,AutoDeal,2024-03-18,
32026,Suzuki D-Max,181107014,Local Dealer,2024-03-08,145010 kms
32027,MITSUBISHI WIGO,$1479849.32,OLX,2024-03-12,150179km
32028,hyundai tucson certified,1194388.13,Toyota Certified Pre-Owned,2024-03-11,135712 kms
32029,suzuki ranger mt,1580411.71,Carmudi,2024-03-17,187937 km
32030,chevrolet mirage,364543.17,OLX,2024-03-14,143637 km
32031,Ford CR- RUSH,,Local Dealer,2024-03-01,"75,045 KM"
32032,Mitsubishi  Mirage  GL,1449334.42,Honda Cars Pre-Owned,2024-03-28,8690 km
32033,foton xpander,,Toyota Certified Pre-Owned,2024-03-27,221150km
32034,foton ecosport le,"163368,09",Carmudi,2024-03-12,223754 km
32035,FORD MU-X VGT,355825.53 php,OLX,2024-03-22,65111 km
32036,MITSUBISHI XPANDER,1714224.21 php,Facebook Marketplace,2024-03-28,123117 km
32037,MITSUBISHI FORTUNER GXL,"654363,00",OLX,2024-03-04,37857 km
32038,MG Ranger MT,1860847.16,Facebook Marketplace,2024-03-20,137016 kms
32039,mitsubishi vios xle certified,1395572.07,Facebook Marketplace,2024-03-26,"104,186 KM"
32040,foton sportage certified,447786.29,AutoDeal,2024-03-03,109956 km
32041,chevrolet ranger,547685.04,Carmudi,2024-03-14,9436 km
32042,Isuzu Fortune,157136.07,OLX,2024-03-11,39850 km
32043,SUZUKI TUCSON,1449877.62,Facebook Marketplace,2024-03-08,"98,346 KM"
32044,Mazda Mirage XLE,1000471.79,Facebook Marketplace,2024-03-26,127489 km
32045,kia br-v nego,0,AutoDeal,2024-03-27,90844km
32046,Honda BR-V,1791655.81,Honda Cars Pre-Owned,2024-03-24,"94,303 KM"
32047,Toyota Wigo,859006.24,AutoDeal,2024-03-24,221387 km
32048,nissan navara urgent,104398209,Honda Cars Pre-Owned,2024-03-17,196178 kms
32049,Hyundai  Wigo,"369763,55",SM Auto,2024-03-09,205120 kms
32050,MITSUBISHI FORTUNER MT,1070081.92,OLX,2024-03-08,46110 km
32051,Geely MU-X,,Carmudi,2024-03-05,193136 km
32052,Chevrolet CX-5 AT Nego,$629536.86,SM Auto,2024-03-08,212950 km
32053,Mazda City Preowned,488675.68 php,OLX,2024-03-05,8809 km
32054,MITSUBISHI ECOSPORT PREOWNED,1392054.38,Facebook Marketplace,2024-03-22,194885 km
32055,geely mirage gl,1408435.11,AutoDeal,2024-03-08,230237 km
32056,kia civic,43805035,Carmudi,2024-03-04,129974km
32057,mitsubishi ecosport,"303258,06",OLX,2024-03-05,173036 km
32058,Mitsubishi Civic,983677.92,Local Dealer,2024-03-09,21597 km
32059,Ford EcoSport,1284286.84,Toyota Certified Pre-Owned,2024-03-13,154048 km
32060,Nissan  Innova  GXL,771482.77,Facebook Marketplace,2024-03-18,19817 km
32061,geely montero sport xle,$529179.86,Local Dealer,2024-03-06,"112,128 KM"
32062,honda xpander,948823.51,Toyota Certified Pre-Owned,2024-03-05,208042 km
32063,mg montero sport,588747.22,Carmudi,2024-03-26,81498 km
32064,kia navara le preowned,,AutoDeal,2024-03-28,
32065,nissan mu-x vgt,1908923.80,Local Dealer,2024-03-07,"201,209 KM"
32066,MG XPANDER,190518.43,Toyota Certified Pre-Owned,2024-03-15,137365 km
32067,isuzu ertiga,400249.09,Honda Cars Pre-Owned,2024-03-01,180066 kms
32068,Suzuki  MU-X,387221.53,Carmudi,2024-03-04,159945 km
32069,mazda ranger glx,940244.19,OLX,2024-03-22,61401 km
32070,nissan picanto at,0,AutoDeal,2024-03-28,38009 km
32071,Nissan  Sportage  AT,"1373864,29",OLX,2024-03-18,155106 km
32072,Chevrolet Xpander,312188.85,Local Dealer,2024-03-25,140411 km
32073,CHEVROLET VIOS RUSH,,AutoDeal,2024-03-10,48286 km
32074,mitsubishi civic,1029140.66,Carmudi,2024-03-08,
32075,Foton Sportage,"1084119,64",Toyota Certified Pre-Owned,2024-03-19,194304 km
32076,toyota fortuner at,764676.00,Honda Cars Pre-Owned,2024-03-08,53565 km
32077,MG Civic AT Negotiable,"1912419,57",OLX,2024-03-02,
32078,mitsubishi mirage gl,1713460.04,Honda Cars Pre-Owned,2024-03-02,114661 km
32079,isuzu almera mt rush,674669.90,Honda Cars Pre-Owned,2024-03-16,27994 kms
32080,Chevrolet Innva,238908.19,Local Dealer,2024-03-19,
32081,kia xpander,425792.75 php,Facebook Marketplace,2024-03-28,131398 km
32082,Hyundai Tucson Nego,637688.59,Carmudi,2024-03-18,146637 km
32083,Mitsubishi  Accent  Preowned,1640816.59,Honda Cars Pre-Owned,2024-03-03,152046 km
32084,Honda BR-V GL,1917655.55,Toyota Certified Pre-Owned,2024-03-02,89125 km
32085,NISSAN MIRAGE,871388.49 php,Honda Cars Pre-Owned,2024-03-20,183042 kms
32086,ISUZU ACCENT AT,811863.70,Toyota Certified Pre-Owned,2024-03-13,133094 km
32087,MG CR-V LE,$1938573.87,Carmudi,2024-03-17,32440 km
32088,honda vios sport,,AutoDeal,2024-03-28,154531 km
32089,Isuzu CR-V Negotiable,,Local Dealer,2024-03-21,76400 km
32090,Nissan Montero Sport XLE,1537291.12,Honda Cars Pre-Owned,2024-03-01,122193km
32091,MG EcoSport AT,1698402.02,OLX,2024-03-15,220952 km
32092,Hyundai  D-Max  GLX,"1718294,60",Toyota Certified Pre-Owned,2024-03-20,232755 km
32093,CHEVROLET WIGO LE,867573.60,OLX,2024-03-21,76515 km
32094,toyota d-max,168469.01,Local Dealer,2024-03-03,163773 kms
32095,Geely Civic GL,463692.02,Carmudi,2024-03-21,186381 kms
32096,Mitsbishi D-Max XLE,189769.11,Facebook Marketplace,2024-03-24,137375km
32097,Isuzu CR-V,1254306.01,Toyota Certified Pre-Owned,2024-03-08,174816 km
32098,Nisan CX-5 GLX,"1959092,72",Local Dealer,2024-03-25,62375 km
32099,Mitsubishi Rager,52180480,Facebook Marketplace,2024-03-25,138647km
32100,kia civic,454501.62,Facebook Marketplace,2024-03-19,182001 km
32101,Geely Vios RUSH,326009.19,Toyota Certified Pre-Owned,2024-03-26,155520 km
32102,Mazda Montro Sport,572655.74,OLX,2024-03-08,135057 km
32103,Geely EcoSport,,Carmudi,2024-03-07,60928 km
32104,suzuki montero sport at,671254.39,SM Auto,2024-03-24,228245 km
32105,KIA WIGO VGT,617853.03,Honda Cars Pre-Owned,2024-03-03,96591 km
32106,GeelyHR-V MT,604620.78,Honda Cars Pre-Owned,2024-03-18,118829 km
32107,Suzuki Montero Sport,"1097420,72",SM Auto,2024-03-08,112322 km
32108,Nissan Picanto GXL,1420451.52,Local Dealer,2024-03-11,153785 km
32109,kia sportage,87814132,OLX,2024-03-18,142633 km
32110,Nissan Almera,225727.38,Facebook Marketplace,2024-03-16,233421 kms
32111,Hundai BR-V,122676751,OLX,2024-03-11,213838km
32112,mg xpander sport,1742315.14,AutoDeal,2024-03-09,47798 km
32113,hyundai mirage xle,0,Local Dealer,2024-03-08,
32114,Mitsubishi  BR-V,1509140.27,AutoDeal,2024-03-06,203266 kms
32115,Suzuki Cty XLE,1900308.40,Toyota Certified Pre-Owned,2024-03-19,91826 kms
32116,nissan wigo xle,1890129.81,Local Dealer,2024-03-07,"65,513 KM"
32117,Hyundai Tucson Negotiable,1909193.14,Carmudi,2024-03-02,63720 kms
32118,FotonFortuner,1951594.18,Facebook Marketplace,2024-03-07,48602 km
32119,Mitsubishi Mirage,1771241.71,Carmudi,2024-03-04,183020 km
32120,Toyota  Montero  Sport,119204207,Local Dealer,2024-03-09,
32121,Nissan  BR-V  AT,1640746.92,Honda Cars Pre-Owned,2024-03-12,24584 km
32122,MG SPORTAGE,,Toyota Certified Pre-Owned,2024-03-28,"179,911 KM"
32123,Kia Fortuner GLX,1519185.47,Facebook Marketplace,2024-03-17,57837 km
32124,MAZDA PICANTO,$1597219.85,Carmudi,2024-03-01,187326 km
32125,TOYOTA CR-V,"1878675,84",Facebook Marketplace,2024-03-17,92905 km
